prestg10,educ,race,mawrkgrw,unrelat,colath,popular,divlaw,letdie1,helpfulv
16.0,12.0,other,yes,0.0,not allowed,,easier,yes,
61.0,17.0,white,yes,,"yes, allowed to teach",fifth,,,
45.0,16.0,white,yes,0.0,"yes, allowed to teach",,,yes,
39.0,14.0,white,no,0.0,,fifth,stay as is,yes,
80.0,20.0,white,no,0.0,"yes, allowed to teach",fourth,,,
28.0,12.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
45.0,13.0,white,no,0.0,,fifth,more difficult,yes,
36.0,16.0,white,no,0.0,"yes, allowed to teach",fifth,,,
32.0,12.0,white,yes,0.0,,fifth,stay as is,yes,
51.0,16.0,white,yes,,,fifth,easier,yes,
52.0,15.0,white,yes,0.0,"yes, allowed to teach",,stay as is,yes,
74.0,16.0,white,yes,0.0,"yes, allowed to teach",,stay as is,yes,
31.0,16.0,white,yes,,"yes, allowed to teach",fourth,,,
59.0,18.0,white,yes,,"yes, allowed to teach",,easier,yes,
38.0,14.0,white,no,0.0,,fifth,easier,yes,
57.0,17.0,white,yes,,"yes, allowed to teach",,stay as is,yes,
56.0,16.0,other,yes,0.0,not allowed,fifth,,,
46.0,16.0,other,yes,0.0,,,more difficult,yes,
50.0,12.0,other,no,0.0,not allowed,fifth,,,
60.0,10.0,white,no,0.0,,fifth,stay as is,yes,
48.0,14.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
47.0,12.0,white,yes,0.0,"yes, allowed to teach",,,no,
49.0,12.0,other,,2.0,"yes, allowed to teach",fifth,,,
44.0,16.0,white,yes,0.0,"yes, allowed to teach",,easier,yes,
60.0,16.0,white,,0.0,,fifth,more difficult,yes,
66.0,13.0,white,no,0.0,"yes, allowed to teach",fifth,,,
34.0,15.0,black,yes,,,third,more difficult,yes,
50.0,12.0,white,yes,0.0,"yes, allowed to teach",,more difficult,no,
50.0,14.0,white,no,,,fifth,stay as is,yes,
45.0,12.0,white,yes,,,fifth,,yes,
53.0,16.0,white,,0.0,not allowed,,more difficult,no,
,16.0,white,no,0.0,"yes, allowed to teach",fourth,,,
66.0,14.0,black,yes,,"yes, allowed to teach",,more difficult,no,
31.0,13.0,black,yes,0.0,"yes, allowed to teach",,easier,yes,
48.0,14.0,black,yes,,"yes, allowed to teach",,easier,no,
46.0,6.0,other,,,,fifth,easier,no,
33.0,12.0,black,no,,"yes, allowed to teach",,easier,,
34.0,14.0,other,yes,0.0,not allowed,fifth,,,
32.0,11.0,black,yes,,,fifth,easier,yes,
38.0,16.0,black,no,0.0,not allowed,,more difficult,yes,
48.0,15.0,black,yes,,,fifth,more difficult,yes,
40.0,12.0,white,yes,,,fifth,,yes,
53.0,16.0,white,no,0.0,,fifth,stay as is,no,
56.0,18.0,other,yes,0.0,,fifth,easier,yes,
39.0,20.0,white,no,0.0,,fifth,,,
38.0,12.0,white,no,,"yes, allowed to teach",,,,
29.0,12.0,white,yes,0.0,,fifth,more difficult,,
53.0,16.0,white,yes,0.0,"yes, allowed to teach",,more difficult,yes,
31.0,13.0,white,,,,fifth,,,
40.0,12.0,black,yes,,not allowed,fifth,,,
60.0,16.0,white,yes,0.0,"yes, allowed to teach",,more difficult,yes,
48.0,14.0,white,yes,0.0,"yes, allowed to teach",,stay as is,yes,
40.0,13.0,black,yes,1.0,"yes, allowed to teach",fifth,,,
39.0,17.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
33.0,15.0,black,yes,,not allowed,,easier,no,
74.0,20.0,white,,0.0,"yes, allowed to teach",,stay as is,yes,
38.0,15.0,white,yes,0.0,not allowed,,more difficult,no,
64.0,16.0,white,yes,0.0,,fifth,easier,yes,
46.0,13.0,black,,0.0,,fourth,easier,yes,
36.0,12.0,white,yes,0.0,"yes, allowed to teach",,more difficult,yes,
48.0,13.0,white,no,0.0,not allowed,fifth,,,
31.0,14.0,white,yes,0.0,"yes, allowed to teach",,more difficult,no,
31.0,16.0,black,yes,0.0,not allowed,,easier,yes,
47.0,15.0,white,yes,0.0,,fifth,,,
32.0,12.0,black,no,0.0,,fifth,easier,no,
35.0,14.0,black,yes,0.0,,fifth,more difficult,no,
67.0,20.0,white,no,0.0,"yes, allowed to teach",fifth,,,
45.0,16.0,white,yes,,"yes, allowed to teach",fifth,,,
33.0,12.0,black,yes,0.0,,fifth,easier,yes,
38.0,12.0,white,no,0.0,not allowed,,more difficult,yes,
38.0,12.0,black,yes,0.0,,second,easier,yes,
48.0,14.0,white,yes,,,fifth,easier,yes,
60.0,18.0,white,no,0.0,,fifth,more difficult,yes,
61.0,17.0,white,yes,0.0,,fifth,stay as is,yes,
51.0,16.0,white,no,0.0,not allowed,,easier,no,
53.0,15.0,white,yes,0.0,not allowed,fourth,,,
40.0,13.0,white,yes,1.0,,fourth,stay as is,yes,
42.0,12.0,white,yes,0.0,,fourth,stay as is,yes,
58.0,16.0,other,yes,0.0,not allowed,,easier,no,
65.0,16.0,white,yes,0.0,not allowed,,stay as is,yes,
57.0,16.0,white,yes,0.0,,fourth,easier,no,
45.0,16.0,white,no,0.0,"yes, allowed to teach",fifth,,,
45.0,12.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
60.0,16.0,white,no,0.0,,fifth,stay as is,no,
46.0,12.0,white,no,0.0,not allowed,,more difficult,yes,
60.0,17.0,white,yes,0.0,"yes, allowed to teach",fourth,,,
,16.0,other,no,0.0,not allowed,fifth,,,
,16.0,other,no,0.0,,fifth,,,
35.0,11.0,white,yes,,,fifth,easier,yes,
29.0,12.0,white,yes,,not allowed,fifth,,,
60.0,16.0,other,no,0.0,,fifth,more difficult,no,
39.0,14.0,white,no,0.0,,third,,yes,
46.0,14.0,white,,0.0,,fifth,more difficult,yes,
47.0,14.0,white,yes,0.0,not allowed,,more difficult,yes,
47.0,14.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
47.0,13.0,white,yes,1.0,"yes, allowed to teach",fifth,,,
51.0,18.0,white,yes,,,fifth,stay as is,yes,
48.0,13.0,black,no,,,fifth,easier,no,
35.0,10.0,black,yes,,,fifth,,,
24.0,13.0,white,no,,"yes, allowed to teach",fifth,,,
38.0,13.0,black,no,,"yes, allowed to teach",,stay as is,no,
25.0,12.0,black,no,,,third,more difficult,yes,
53.0,14.0,black,yes,0.0,"yes, allowed to teach",fifth,,,
48.0,11.0,black,yes,,not allowed,fifth,,,
33.0,12.0,black,no,0.0,,fourth,easier,no,
31.0,16.0,white,yes,0.0,,fifth,stay as is,yes,
33.0,13.0,white,yes,,not allowed,,more difficult,yes,
35.0,8.0,white,yes,0.0,,fifth,stay as is,yes,
25.0,10.0,white,yes,,not allowed,,more difficult,no,
53.0,14.0,white,yes,0.0,"yes, allowed to teach",,more difficult,yes,
32.0,13.0,white,yes,0.0,"yes, allowed to teach",,stay as is,yes,
46.0,17.0,black,yes,,not allowed,fifth,,,
48.0,12.0,black,yes,,"yes, allowed to teach",fifth,,,
65.0,19.0,white,no,,not allowed,fourth,,,
39.0,13.0,black,yes,0.0,"yes, allowed to teach",,more difficult,yes,
35.0,12.0,other,no,0.0,,fifth,more difficult,yes,
47.0,13.0,white,no,0.0,,fifth,stay as is,yes,
35.0,12.0,other,no,,"yes, allowed to teach",fourth,,,
49.0,15.0,white,yes,0.0,"yes, allowed to teach",,stay as is,yes,
48.0,14.0,black,yes,0.0,"yes, allowed to teach",fifth,,,
32.0,14.0,black,yes,,,fifth,more difficult,no,
38.0,13.0,black,yes,0.0,"yes, allowed to teach",,easier,no,
46.0,12.0,black,no,0.0,,fifth,easier,yes,
45.0,12.0,black,yes,,"yes, allowed to teach",fifth,,,
45.0,16.0,black,yes,,"yes, allowed to teach",,easier,no,
35.0,12.0,black,yes,0.0,not allowed,fifth,,,
38.0,12.0,white,yes,0.0,,fifth,easier,yes,
27.0,11.0,white,no,,not allowed,fifth,,,
40.0,16.0,black,yes,0.0,,fifth,easier,,
33.0,12.0,black,no,0.0,"yes, allowed to teach",fifth,,,
51.0,16.0,white,yes,1.0,"yes, allowed to teach",,more difficult,yes,
31.0,12.0,black,yes,0.0,,fifth,easier,no,
44.0,12.0,white,yes,,not allowed,fifth,,,
39.0,13.0,white,,,not allowed,,more difficult,yes,
43.0,12.0,white,yes,0.0,not allowed,fifth,,,
73.0,17.0,white,yes,,"yes, allowed to teach",fifth,,,
53.0,18.0,black,yes,0.0,"yes, allowed to teach",,more difficult,yes,
24.0,9.0,white,no,0.0,"yes, allowed to teach",,more difficult,no,
38.0,10.0,black,yes,0.0,,fifth,stay as is,no,
35.0,13.0,white,,0.0,"yes, allowed to teach",,easier,yes,
36.0,12.0,white,yes,0.0,"yes, allowed to teach",,more difficult,no,
,12.0,white,yes,0.0,,fifth,stay as is,no,
50.0,16.0,other,yes,0.0,,fifth,more difficult,yes,
47.0,15.0,white,yes,1.0,,fifth,more difficult,yes,
31.0,14.0,other,yes,0.0,"yes, allowed to teach",fifth,,,
22.0,12.0,white,no,,,fifth,stay as is,no,
,12.0,other,no,0.0,,fifth,more difficult,no,
16.0,12.0,white,no,,"yes, allowed to teach",,easier,yes,
35.0,12.0,white,no,0.0,"yes, allowed to teach",fifth,,,
25.0,9.0,white,no,,,fifth,more difficult,no,
61.0,20.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
47.0,14.0,white,,,,fifth,stay as is,yes,
69.0,20.0,white,yes,0.0,"yes, allowed to teach",,stay as is,yes,
52.0,18.0,white,,,"yes, allowed to teach",fifth,,,
60.0,16.0,white,no,0.0,not allowed,fourth,,,
22.0,12.0,white,yes,0.0,,fifth,stay as is,yes,
60.0,12.0,white,yes,2.0,,fourth,easier,yes,
45.0,14.0,white,,0.0,not allowed,,more difficult,no,
38.0,14.0,white,yes,1.0,"yes, allowed to teach",fifth,,,
38.0,16.0,white,yes,0.0,not allowed,fifth,,,
70.0,16.0,white,no,0.0,,fifth,more difficult,yes,
56.0,16.0,white,yes,,"yes, allowed to teach",,,yes,
64.0,14.0,white,yes,0.0,,fifth,more difficult,no,
38.0,16.0,white,yes,0.0,,fifth,stay as is,no,
38.0,20.0,black,,,"yes, allowed to teach",fifth,,,
32.0,12.0,black,yes,,not allowed,second,,,
21.0,13.0,black,yes,0.0,,fifth,more difficult,no,
31.0,14.0,black,,,not allowed,third,,,
42.0,14.0,white,yes,,"yes, allowed to teach",,more difficult,yes,
27.0,7.0,white,no,,,fourth,stay as is,yes,
47.0,12.0,white,yes,,"yes, allowed to teach",,easier,no,
35.0,10.0,white,yes,,,fifth,more difficult,yes,
48.0,11.0,white,yes,0.0,"yes, allowed to teach",third,,,
21.0,15.0,white,yes,0.0,"yes, allowed to teach",,stay as is,yes,
25.0,2.0,white,yes,0.0,not allowed,fourth,,,
26.0,10.0,white,no,0.0,,,more difficult,no,
45.0,12.0,white,no,0.0,not allowed,fourth,,,
63.0,16.0,black,yes,0.0,"yes, allowed to teach",,more difficult,no,
28.0,16.0,other,no,0.0,,third,more difficult,yes,
60.0,19.0,other,no,,,fifth,easier,yes,
,6.0,white,yes,0.0,not allowed,,,yes,
25.0,12.0,black,yes,,"yes, allowed to teach",,more difficult,yes,
28.0,12.0,black,yes,0.0,not allowed,,more difficult,no,
50.0,16.0,black,yes,1.0,,fifth,more difficult,yes,
49.0,8.0,black,no,0.0,"yes, allowed to teach",,easier,yes,
51.0,13.0,black,yes,,"yes, allowed to teach",fifth,,,
34.0,6.0,other,yes,,"yes, allowed to teach",fifth,,,
51.0,15.0,white,yes,4.0,,,easier,yes,
60.0,18.0,white,yes,0.0,"yes, allowed to teach",,easier,no,
48.0,14.0,white,yes,1.0,,fifth,stay as is,yes,
31.0,12.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
68.0,18.0,white,yes,0.0,,,,yes,
45.0,16.0,black,yes,0.0,"yes, allowed to teach",fifth,,,
30.0,14.0,white,yes,0.0,,fourth,stay as is,yes,
50.0,16.0,white,,0.0,"yes, allowed to teach",fifth,,,
31.0,14.0,black,yes,0.0,,fifth,,,
59.0,20.0,black,yes,0.0,not allowed,fifth,,,
53.0,16.0,white,yes,0.0,,fifth,more difficult,yes,
50.0,10.0,white,no,0.0,not allowed,fifth,,,
31.0,12.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
38.0,12.0,white,no,0.0,not allowed,fifth,,,
48.0,12.0,white,yes,0.0,"yes, allowed to teach",,stay as is,yes,
35.0,12.0,white,yes,0.0,,fifth,easier,no,
39.0,12.0,white,no,0.0,,fifth,easier,yes,
61.0,18.0,black,yes,0.0,"yes, allowed to teach",,,yes,
35.0,8.0,black,yes,0.0,not allowed,,easier,no,
28.0,12.0,black,,0.0,not allowed,,stay as is,no,
61.0,19.0,black,no,0.0,,fifth,,,
38.0,12.0,white,yes,1.0,"yes, allowed to teach",fifth,,,
46.0,14.0,black,yes,0.0,not allowed,,more difficult,no,
25.0,11.0,black,no,,,fifth,easier,no,
64.0,20.0,white,no,0.0,not allowed,,more difficult,no,
35.0,12.0,white,yes,0.0,not allowed,fifth,,,
35.0,11.0,white,no,0.0,not allowed,,more difficult,no,
33.0,14.0,white,yes,0.0,,fifth,easier,no,
64.0,20.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
34.0,12.0,black,yes,0.0,"yes, allowed to teach",fifth,,,
44.0,9.0,black,no,,not allowed,third,,,
37.0,12.0,black,yes,,not allowed,fifth,,,
46.0,15.0,black,yes,,,fifth,,no,
37.0,14.0,black,no,0.0,not allowed,,easier,no,
62.0,14.0,black,yes,0.0,"yes, allowed to teach",,stay as is,yes,
24.0,12.0,black,yes,0.0,"yes, allowed to teach",fifth,,,
46.0,8.0,white,no,,"yes, allowed to teach",fifth,,,
48.0,12.0,white,no,0.0,"yes, allowed to teach",fifth,,,
38.0,12.0,white,no,,not allowed,,stay as is,no,
60.0,12.0,white,no,0.0,"yes, allowed to teach",fourth,,,
24.0,12.0,other,no,,not allowed,fifth,,,
26.0,12.0,white,yes,0.0,not allowed,,easier,yes,
35.0,12.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
38.0,12.0,black,no,0.0,"yes, allowed to teach",,more difficult,yes,
,12.0,white,yes,0.0,"yes, allowed to teach",,,yes,
61.0,16.0,black,yes,,not allowed,,more difficult,no,
38.0,16.0,white,no,0.0,"yes, allowed to teach",fourth,,,
32.0,19.0,white,yes,,,fourth,stay as is,yes,
51.0,20.0,white,yes,0.0,"yes, allowed to teach",fourth,,,
36.0,18.0,white,no,,,fifth,stay as is,yes,
35.0,16.0,white,yes,,,fifth,more difficult,no,
50.0,14.0,white,yes,0.0,,fourth,more difficult,yes,
49.0,12.0,white,yes,,not allowed,,easier,no,
48.0,13.0,black,yes,0.0,"yes, allowed to teach",,,no,
28.0,15.0,other,no,,,third,,yes,
21.0,10.0,white,yes,0.0,,fifth,easier,yes,
,13.0,black,yes,,"yes, allowed to teach",,more difficult,yes,
38.0,13.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
42.0,12.0,white,yes,,not allowed,fifth,,,
27.0,3.0,other,yes,,not allowed,fifth,,,
44.0,14.0,white,yes,0.0,,fifth,easier,yes,
39.0,13.0,other,yes,0.0,,fifth,more difficult,yes,
72.0,19.0,white,yes,0.0,"yes, allowed to teach",fourth,,,
74.0,20.0,white,yes,0.0,,fifth,stay as is,yes,
,12.0,white,no,0.0,"yes, allowed to teach",fifth,,,
72.0,20.0,white,yes,,"yes, allowed to teach",,stay as is,yes,
31.0,13.0,black,yes,0.0,"yes, allowed to teach",,more difficult,yes,
35.0,14.0,black,yes,,,fifth,stay as is,yes,
45.0,13.0,black,yes,,"yes, allowed to teach",,more difficult,yes,
49.0,17.0,black,yes,,"yes, allowed to teach",fifth,,,
31.0,12.0,black,,1.0,"yes, allowed to teach",,more difficult,no,
31.0,13.0,black,yes,0.0,,fifth,easier,yes,
39.0,11.0,black,yes,,not allowed,,easier,yes,
48.0,10.0,black,yes,0.0,"yes, allowed to teach",fifth,,,
20.0,15.0,black,yes,2.0,not allowed,fifth,,,
36.0,16.0,black,yes,0.0,"yes, allowed to teach",fifth,,,
25.0,12.0,white,yes,1.0,not allowed,,easier,no,
29.0,13.0,white,yes,,"yes, allowed to teach",fifth,,,
35.0,12.0,white,yes,0.0,,fifth,more difficult,no,
51.0,12.0,white,yes,0.0,"yes, allowed to teach",,stay as is,yes,
45.0,12.0,white,no,0.0,,fourth,,,
41.0,12.0,white,no,,,fifth,more difficult,yes,
31.0,16.0,white,yes,0.0,,fourth,more difficult,yes,
35.0,19.0,white,yes,0.0,"yes, allowed to teach",,more difficult,yes,
45.0,19.0,white,yes,0.0,"yes, allowed to teach",,easier,yes,
,16.0,white,no,1.0,,fifth,more difficult,yes,
39.0,8.0,other,yes,,"yes, allowed to teach",,more difficult,no,
24.0,12.0,white,no,0.0,,fifth,easier,yes,
48.0,16.0,black,yes,0.0,"yes, allowed to teach",,easier,no,
63.0,12.0,white,yes,0.0,"yes, allowed to teach",,more difficult,yes,
21.0,12.0,white,yes,2.0,"yes, allowed to teach",,stay as is,yes,
31.0,14.0,black,yes,0.0,,fifth,easier,no,
38.0,14.0,white,yes,0.0,not allowed,fourth,,,
40.0,13.0,black,no,0.0,,third,easier,no,
29.0,12.0,white,no,0.0,not allowed,,stay as is,yes,
40.0,12.0,black,yes,0.0,"yes, allowed to teach",,easier,no,
46.0,12.0,white,yes,,"yes, allowed to teach",,easier,yes,
25.0,14.0,white,yes,1.0,,fifth,,yes,
63.0,12.0,white,yes,,"yes, allowed to teach",fifth,,,
37.0,11.0,white,yes,,"yes, allowed to teach",,more difficult,no,
48.0,19.0,white,yes,1.0,,fifth,more difficult,yes,
31.0,11.0,white,yes,,,fifth,more difficult,yes,
24.0,8.0,white,no,0.0,"yes, allowed to teach",,easier,yes,
39.0,14.0,white,yes,,"yes, allowed to teach",fourth,,,
,12.0,white,yes,1.0,,fifth,easier,yes,
38.0,16.0,white,yes,0.0,"yes, allowed to teach",,more difficult,no,
44.0,12.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
45.0,16.0,white,yes,,"yes, allowed to teach",fourth,,,
34.0,12.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
28.0,13.0,black,yes,,"yes, allowed to teach",,easier,no,
27.0,11.0,other,yes,0.0,not allowed,,easier,yes,
60.0,18.0,white,yes,0.0,,fifth,stay as is,yes,
48.0,14.0,black,yes,1.0,"yes, allowed to teach",,stay as is,yes,
46.0,14.0,white,no,0.0,,,easier,no,
46.0,16.0,white,yes,0.0,,fifth,more difficult,yes,
38.0,16.0,white,yes,,"yes, allowed to teach",fifth,,,
53.0,14.0,white,yes,0.0,not allowed,fifth,,,
49.0,16.0,white,no,0.0,"yes, allowed to teach",fourth,,,
60.0,15.0,white,no,0.0,,fourth,more difficult,yes,
66.0,19.0,white,yes,,not allowed,,easier,yes,
41.0,17.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
46.0,18.0,other,yes,0.0,"yes, allowed to teach",,easier,no,
55.0,14.0,other,yes,0.0,"yes, allowed to teach",,more difficult,yes,
47.0,16.0,white,yes,0.0,"yes, allowed to teach",,stay as is,yes,
50.0,18.0,white,no,0.0,not allowed,fourth,,,
45.0,15.0,white,yes,0.0,,fourth,more difficult,no,
35.0,12.0,white,,0.0,"yes, allowed to teach",,more difficult,yes,
61.0,15.0,white,no,0.0,not allowed,,more difficult,yes,
35.0,6.0,white,no,,"yes, allowed to teach",fifth,,,
32.0,11.0,white,no,,,fifth,stay as is,yes,
75.0,16.0,white,yes,,not allowed,,easier,yes,
44.0,13.0,white,no,0.0,,fifth,more difficult,yes,
,6.0,white,yes,,not allowed,fifth,,,
55.0,11.0,white,yes,,,fourth,more difficult,no,
35.0,12.0,black,yes,,not allowed,fifth,,,
41.0,15.0,other,yes,,,fourth,easier,yes,
49.0,19.0,white,yes,1.0,"yes, allowed to teach",,stay as is,no,
46.0,16.0,white,yes,,,fifth,stay as is,yes,
54.0,19.0,white,yes,,"yes, allowed to teach",fifth,,,
32.0,18.0,white,,,"yes, allowed to teach",fourth,,,
31.0,14.0,white,yes,0.0,,fifth,more difficult,yes,
,12.0,white,no,,,fifth,stay as is,yes,
31.0,14.0,white,yes,0.0,,fourth,more difficult,yes,
38.0,12.0,white,yes,0.0,,fifth,more difficult,yes,
60.0,18.0,white,no,0.0,,fifth,more difficult,yes,
33.0,15.0,other,no,,,fifth,more difficult,yes,
35.0,14.0,other,no,0.0,"yes, allowed to teach",fifth,,,
49.0,15.0,white,yes,0.0,not allowed,,more difficult,yes,
64.0,20.0,white,yes,0.0,"yes, allowed to teach",fourth,,,
44.0,12.0,white,yes,1.0,,fifth,more difficult,no,
38.0,16.0,white,yes,1.0,"yes, allowed to teach",fourth,,,
32.0,12.0,white,yes,0.0,,fourth,more difficult,no,
53.0,10.0,other,yes,0.0,not allowed,fifth,,,
61.0,17.0,white,yes,0.0,,fifth,easier,yes,
56.0,13.0,white,yes,5.0,"yes, allowed to teach",fourth,,,
50.0,16.0,black,yes,0.0,not allowed,fifth,,,
64.0,17.0,white,yes,0.0,not allowed,fifth,,,
36.0,11.0,white,yes,,not allowed,fifth,,,
53.0,14.0,white,yes,1.0,"yes, allowed to teach",fourth,,,
48.0,20.0,white,yes,0.0,,fourth,more difficult,yes,
55.0,13.0,white,yes,1.0,,fifth,more difficult,no,
62.0,7.0,white,no,1.0,not allowed,fifth,,,
48.0,6.0,white,no,0.0,not allowed,second,,,
43.0,16.0,black,yes,,,fifth,easier,yes,
28.0,8.0,white,yes,,not allowed,,more difficult,no,
47.0,16.0,white,no,,"yes, allowed to teach",,more difficult,no,
31.0,12.0,white,no,0.0,,fifth,easier,yes,
49.0,14.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
68.0,20.0,white,yes,0.0,"yes, allowed to teach",,more difficult,no,
18.0,12.0,white,yes,,"yes, allowed to teach",fourth,,,
43.0,12.0,black,yes,,,third,stay as is,yes,
72.0,18.0,white,yes,0.0,,fifth,more difficult,yes,
,13.0,white,yes,0.0,"yes, allowed to teach",,more difficult,yes,
55.0,18.0,white,yes,0.0,,fifth,more difficult,no,
60.0,16.0,white,yes,,,fourth,more difficult,yes,
43.0,16.0,black,yes,0.0,"yes, allowed to teach",,more difficult,yes,
39.0,12.0,white,yes,,,fifth,easier,yes,
40.0,14.0,black,yes,,,fifth,easier,yes,
31.0,13.0,white,yes,1.0,"yes, allowed to teach",fifth,,,
44.0,18.0,white,yes,,,fifth,more difficult,no,
51.0,12.0,white,yes,1.0,,fifth,easier,yes,
48.0,12.0,black,,2.0,not allowed,fifth,,,
46.0,17.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
55.0,13.0,white,yes,1.0,"yes, allowed to teach",,more difficult,yes,
31.0,12.0,other,,0.0,"yes, allowed to teach",fourth,,,
41.0,14.0,other,,0.0,"yes, allowed to teach",fifth,,,
,12.0,other,yes,0.0,,fifth,more difficult,yes,
25.0,13.0,other,yes,0.0,not allowed,,more difficult,yes,
24.0,8.0,other,yes,0.0,"yes, allowed to teach",,easier,yes,
69.0,19.0,other,yes,0.0,not allowed,fifth,,,
32.0,8.0,other,yes,1.0,"yes, allowed to teach",fifth,,,
27.0,12.0,other,yes,0.0,not allowed,,easier,no,
35.0,0.0,black,no,0.0,,,easier,yes,
25.0,10.0,black,no,,,fifth,easier,yes,
46.0,14.0,black,yes,,,fifth,stay as is,yes,
48.0,12.0,black,yes,0.0,,fifth,easier,yes,
80.0,20.0,white,yes,0.0,,fifth,stay as is,no,
60.0,16.0,white,yes,0.0,"yes, allowed to teach",,more difficult,yes,
65.0,13.0,white,yes,0.0,,fifth,more difficult,yes,
65.0,17.0,white,no,0.0,,fifth,more difficult,yes,
53.0,16.0,white,yes,0.0,,fourth,more difficult,yes,
73.0,12.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
37.0,8.0,other,yes,0.0,not allowed,,,yes,
25.0,16.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
64.0,15.0,white,yes,0.0,,fifth,more difficult,yes,
40.0,12.0,white,yes,0.0,,fourth,more difficult,yes,
46.0,16.0,white,yes,,,fifth,more difficult,yes,
29.0,12.0,white,yes,0.0,"yes, allowed to teach",fourth,,,
35.0,12.0,white,no,,,fifth,more difficult,yes,
50.0,14.0,white,yes,,"yes, allowed to teach",,stay as is,yes,
32.0,20.0,white,yes,0.0,not allowed,,stay as is,yes,
70.0,16.0,white,yes,0.0,"yes, allowed to teach",,stay as is,no,
44.0,13.0,white,no,0.0,"yes, allowed to teach",fifth,,,
59.0,13.0,white,yes,0.0,,fourth,stay as is,yes,
,11.0,white,yes,3.0,not allowed,fifth,,,
25.0,15.0,white,yes,0.0,"yes, allowed to teach",,,yes,
,14.0,white,no,0.0,"yes, allowed to teach",fifth,,,
29.0,12.0,white,yes,0.0,not allowed,fifth,,,
,12.0,other,yes,0.0,,fifth,easier,yes,
39.0,16.0,white,yes,,"yes, allowed to teach",fifth,,,
38.0,12.0,other,no,2.0,,fourth,easier,yes,
65.0,14.0,white,yes,0.0,,fourth,more difficult,yes,
33.0,0.0,white,no,0.0,,fifth,more difficult,no,
58.0,17.0,white,yes,0.0,,fourth,easier,yes,
45.0,16.0,white,,0.0,,fifth,stay as is,yes,
61.0,20.0,white,no,0.0,,fifth,stay as is,no,
49.0,14.0,white,no,,"yes, allowed to teach",,stay as is,yes,
61.0,18.0,white,no,0.0,not allowed,,,no,
47.0,16.0,white,no,0.0,,fifth,more difficult,no,
66.0,18.0,white,yes,0.0,not allowed,,easier,yes,
45.0,14.0,white,yes,0.0,"yes, allowed to teach",,more difficult,no,
38.0,12.0,other,yes,0.0,,third,easier,yes,
69.0,14.0,white,no,,,fifth,more difficult,no,
25.0,12.0,white,no,0.0,,fifth,more difficult,yes,
36.0,16.0,white,yes,,"yes, allowed to teach",,more difficult,yes,
35.0,15.0,white,yes,,,fifth,more difficult,yes,
52.0,16.0,white,yes,0.0,not allowed,fifth,,,
46.0,12.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
31.0,16.0,white,yes,3.0,"yes, allowed to teach",fourth,,,
29.0,14.0,white,yes,,,fourth,easier,yes,
45.0,12.0,other,no,0.0,"yes, allowed to teach",,easier,no,
39.0,16.0,white,yes,,"yes, allowed to teach",fourth,,,
53.0,16.0,white,yes,,"yes, allowed to teach",fourth,,,
50.0,5.0,white,yes,1.0,"yes, allowed to teach",fifth,,,
64.0,16.0,white,no,0.0,not allowed,fifth,,,
51.0,18.0,white,yes,0.0,"yes, allowed to teach",fourth,,,
46.0,16.0,white,no,0.0,"yes, allowed to teach",,easier,yes,
60.0,16.0,white,yes,0.0,"yes, allowed to teach",,more difficult,no,
42.0,14.0,white,no,,,fifth,,,
60.0,15.0,white,yes,1.0,"yes, allowed to teach",,more difficult,yes,
60.0,16.0,white,yes,,,fourth,stay as is,yes,
58.0,17.0,white,no,,,fourth,more difficult,yes,
,12.0,white,yes,0.0,"yes, allowed to teach",,more difficult,yes,
42.0,19.0,white,yes,,"yes, allowed to teach",fifth,,,
36.0,15.0,white,yes,,,fourth,more difficult,yes,
70.0,16.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
38.0,14.0,white,no,0.0,"yes, allowed to teach",,easier,yes,
38.0,12.0,white,yes,0.0,"yes, allowed to teach",,stay as is,yes,
25.0,16.0,white,yes,0.0,"yes, allowed to teach",fourth,,,
61.0,16.0,white,yes,0.0,"yes, allowed to teach",fourth,,,
69.0,20.0,white,yes,0.0,"yes, allowed to teach",fourth,,,
35.0,14.0,white,,,not allowed,,more difficult,yes,
49.0,11.0,white,yes,0.0,not allowed,,more difficult,no,
31.0,12.0,white,yes,0.0,,fifth,more difficult,no,
40.0,11.0,white,yes,0.0,"yes, allowed to teach",fourth,,,
48.0,16.0,white,,0.0,"yes, allowed to teach",fifth,,,
